SessionKey,PageID,DateID,EventTimestamp,TimeOnPage_seconds,ItemsInCart,Purchased
3987,1,5704,2025-04-19 18:54:21,112,0,0
3987,2,5705,2025-04-19 18:55:04,43,4,0
3988,1,1580,2025-01-29 14:21:44,153,0,0
3988,2,1581,2025-01-29 14:22:13,29,0,0
3989,1,4566,2025-03-27 23:17:34,37,0,0
3989,2,4567,2025-03-27 23:20:27,173,0,0
3990,1,3065,2025-02-26 21:48:12,46,0,0
3990,2,3066,2025-02-26 21:50:15,123,0,0
3991,1,1566,2025-01-29 10:38:41,111,0,0
3992,1,5286,2025-04-11 01:10:03,64,0,0
3992,2,5287,2025-04-11 01:10:34,31,0,0
3992,3,5288,2025-04-11 01:12:58,144,2,0
3993,1,1234,2025-01-23 04:45:02,82,0,1
3993,2,1235,2025-01-23 04:47:59,177,0,1
3993,3,1236,2025-01-23 04:48:44,45,5,1
3993,4,1239,2025-01-23 04:50:05,81,5,1
3993,5,1240,2025-01-23 04:52:45,160,0,1
3994,1,10596,2025-07-22 19:30:28,116,0,0
3994,2,10597,2025-07-22 19:31:06,38,3,0
3995,1,5711,2025-04-20 00:24:47,31,0,0
3995,2,5712,2025-04-20 00:26:32,105,3,0
3996,1,7236,2025-05-20 04:53:04,65,0,1
3996,2,7237,2025-05-20 04:53:27,23,3,1
3996,3,7238,2025-05-20 04:55:01,94,3,1
3996,4,7239,2025-05-20 04:57:48,167,3,1
3996,5,7240,2025-05-20 04:59:25,97,0,1
3997,1,4599,2025-03-28 15:39:54,88,0,0
3997,2,4600,2025-03-28 15:40:55,61,4,0
3997,3,4601,2025-03-28 15:41:33,38,4,0
3998,1,2136,2025-02-09 06:58:15,172,0,0
3998,2,2137,2025-02-09 06:59:58,103,3,0
3999,1,3553,2025-03-08 17:33:29,23,0,0
3999,2,3554,2025-03-08 17:34:03,34,5,0
4000,1,12616,2025-08-29 06:45:59,86,0,0
4000,2,12617,2025-08-29 06:47:14,75,0,0
4001,1,4436,2025-03-25 18:34:57,98,0,1
4001,2,4437,2025-03-25 18:36:19,82,0,1
4001,3,4438,2025-03-25 18:37:41,82,4,1
4001,4,4439,2025-03-25 18:38:46,65,4,1
4001,5,4442,2025-03-25 18:41:38,172,0,1
4002,1,9956,2025-07-11 01:55:27,80,0,0
4003,1,7352,2025-05-22 08:34:04,152,0,0
4004,1,1355,2025-01-25 06:45:12,92,0,0
4005,1,2311,2025-02-12 01:47:27,50,0,0
4005,2,2312,2025-02-12 01:49:21,114,0,0
4006,1,978,2025-01-18 14:55:04,132,0,0
4006,2,980,2025-01-18 14:57:31,147,0,0
4007,1,7567,2025-05-26 12:33:43,21,0,0
4007,2,7568,2025-05-26 12:36:32,169,2,0
4008,1,11152,2025-08-01 14:34:15,123,0,0
4008,2,11153,2025-08-01 14:36:55,160,5,0
4008,3,11154,2025-08-01 14:39:33,158,5,0
4009,1,2840,2025-02-23 06:20:31,15,0,0
4009,2,2841,2025-02-23 06:21:23,52,4,0
4010,1,5910,2025-04-24 16:20:46,78,0,0
4010,2,5911,2025-04-24 16:22:58,132,5,0
4010,3,5912,2025-04-24 16:25:27,149,5,0
4011,1,11099,2025-07-31 22:13:32,90,0,0
4011,2,11100,2025-07-31 22:15:41,129,0,0
4012,1,2823,2025-02-22 23:46:18,157,0,0
4012,2,2824,2025-02-22 23:47:46,88,2,0
4013,1,9189,2025-06-26 02:15:56,33,0,0
4013,2,9190,2025-06-26 02:16:33,37,2,0
4014,1,9783,2025-07-07 19:30:10,21,0,0
4014,2,9784,2025-07-07 19:31:50,100,1,0
4015,1,4611,2025-03-28 19:34:23,46,0,0
4015,2,4612,2025-03-28 19:35:29,66,0,0
4016,1,675,2025-01-13 16:23:11,77,0,0
4017,1,8323,2025-06-10 03:15:03,72,0,1
4017,2,8324,2025-06-10 03:15:51,48,5,1
4017,3,8325,2025-06-10 03:18:33,162,5,1
4017,4,8326,2025-06-10 03:20:41,128,5,1
4017,5,8327,2025-06-10 03:23:17,156,0,1
4018,1,12422,2025-08-25 11:28:32,72,0,0
4018,2,12423,2025-08-25 11:29:59,87,1,0
4019,1,6193,2025-04-30 12:09:22,109,0,0
4019,2,6194,2025-04-30 12:12:17,175,5,0
4019,3,6195,2025-04-30 12:14:05,108,5,0
4019,4,6196,2025-04-30 12:16:10,125,5,0
4020,1,7404,2025-05-23 20:28:31,80,0,1
4020,2,7405,2025-05-23 20:29:22,51,0,1
4020,3,7406,2025-05-23 20:30:11,49,1,1
4020,4,7407,2025-05-23 20:31:18,67,1,1
4020,5,7408,2025-05-23 20:33:02,104,0,1
4021,1,8226,2025-06-07 21:06:01,50,0,0
4021,2,8227,2025-06-07 21:08:55,174,2,0
4022,1,9989,2025-07-11 18:57:28,91,0,0
4022,2,9990,2025-07-11 19:00:20,172,0,0
4023,1,4130,2025-03-19 12:29:02,133,0,0
4024,1,4375,2025-03-24 18:18:12,54,0,0
4025,1,4836,2025-04-02 14:21:55,134,0,0
4025,2,4837,2025-04-02 14:24:12,137,0,0
4026,1,10093,2025-07-13 18:42:32,90,0,1
4026,2,10094,2025-07-13 18:43:18,46,4,1
4026,3,10095,2025-07-13 18:43:58,40,4,1
4026,4,10096,2025-07-13 18:44:49,51,4,1
4026,5,10097,2025-07-13 18:45:22,33,0,1
4027,1,8523,2025-06-14 07:14:43,83,0,1
4027,2,8524,2025-06-14 07:15:32,49,4,1
4027,3,8525,2025-06-14 07:16:46,74,4,1
4027,4,8526,2025-06-14 07:17:13,27,4,1
4027,5,8527,2025-06-14 07:18:33,80,0,1
4028,1,8359,2025-06-10 20:38:02,148,0,0
4028,2,8360,2025-06-10 20:39:38,96,0,0
4029,1,2552,2025-02-17 12:55:51,81,0,0
4029,2,2553,2025-02-17 12:57:43,112,1,0
4029,3,2554,2025-02-17 12:58:28,45,1,0
4030,1,1175,2025-01-22 04:45:57,73,0,0
4030,2,1176,2025-01-22 04:46:32,35,0,0
4031,1,5186,2025-04-08 08:55:41,142,0,1
4031,2,5187,2025-04-08 08:57:50,129,5,1
4031,3,5188,2025-04-08 08:58:13,23,5,1
4031,4,5189,2025-04-08 09:01:04,171,5,1
4031,5,5190,2025-04-08 09:01:32,28,0,1
4032,1,11584,2025-08-09 20:45:54,114,0,0
4032,2,11585,2025-08-09 20:46:34,40,0,0
4032,3,11586,2025-08-09 20:47:39,65,4,0
4033,1,9333,2025-06-28 18:53:47,107,0,0
4033,2,9334,2025-06-28 18:56:29,162,5,0
4033,3,9336,2025-06-28 18:59:11,162,5,0
4034,1,8011,2025-06-04 11:11:49,28,0,1
4034,2,8012,2025-06-04 11:12:46,57,0,1
4034,3,8013,2025-06-04 11:14:55,129,1,1
4034,4,8014,2025-06-04 11:17:16,141,1,1
4034,5,8015,2025-06-04 11:20:07,171,0,1
4035,1,11992,2025-08-17 06:35:07,137,0,1
4035,2,11993,2025-08-17 06:38:03,176,2,1
4035,3,11994,2025-08-17 06:39:49,106,2,1
4035,4,11995,2025-08-17 06:40:08,19,2,1
4035,5,11996,2025-08-17 06:41:16,68,0,1
4036,1,515,2025-01-10 14:02:53,110,0,1
4036,2,516,2025-01-10 14:04:03,70,5,1
4036,3,517,2025-01-10 14:05:21,78,5,1
4036,4,518,2025-01-10 14:06:07,46,5,1
4036,5,519,2025-01-10 14:08:20,133,0,1
4037,1,4822,2025-04-02 10:06:40,119,0,1
4037,2,4823,2025-04-02 10:07:01,21,1,1
4037,3,4824,2025-04-02 10:09:33,152,1,1
4037,4,4825,2025-04-02 10:09:53,20,1,1
4037,5,4826,2025-04-02 10:12:31,158,0,1
4038,1,2257,2025-02-11 09:12:03,103,0,0
4038,2,2258,2025-02-11 09:13:35,92,3,0
4039,1,12261,2025-08-22 04:06:28,81,0,0
4040,1,8775,2025-06-18 09:04:49,22,0,0
4040,2,8776,2025-06-18 09:06:48,119,4,0
4041,1,11281,2025-08-04 02:53:40,59,0,1
4041,2,11282,2025-08-04 02:56:09,149,2,1
4041,3,11283,2025-08-04 02:57:58,109,2,1
4041,4,11284,2025-08-04 02:59:27,89,2,1
4041,5,11285,2025-08-04 03:01:38,131,0,1
4042,1,9188,2025-06-26 00:15:02,180,0,0
4043,1,9173,2025-06-25 16:50:07,100,0,0
4043,2,9174,2025-06-25 16:53:07,180,4,0
4044,1,7025,2025-05-16 02:36:13,83,0,0
4044,2,7026,2025-05-16 02:38:48,155,4,0
4045,1,11451,2025-08-07 15:01:52,125,0,0
4045,2,11452,2025-08-07 15:02:56,64,5,0
4046,1,9785,2025-07-07 20:01:32,125,0,0
4046,2,9786,2025-07-07 20:02:58,86,5,0
4047,1,9374,2025-06-29 11:53:18,67,0,0
4048,1,8018,2025-06-04 14:15:18,133,0,0
4048,2,8019,2025-06-04 14:17:31,133,2,0
4049,1,5562,2025-04-15 15:38:23,132,0,1
4049,2,5563,2025-04-15 15:40:08,105,3,1
4049,3,5564,2025-04-15 15:42:38,150,3,1
4049,4,5565,2025-04-15 15:44:17,99,3,1
4049,5,5566,2025-04-15 15:45:58,101,0,1
4050,1,11633,2025-08-10 11:25:00,45,0,0
4051,1,9499,2025-07-02 01:06:51,41,0,0
4051,2,9500,2025-07-02 01:09:29,158,0,0
4051,3,9501,2025-07-02 01:11:20,111,4,0
4052,1,4653,2025-03-29 14:17:06,50,0,0
4052,2,4654,2025-03-29 14:18:05,59,0,0
4053,1,2306,2025-02-12 01:07:06,127,0,0
4053,2,2307,2025-02-12 01:07:33,27,4,0
4054,1,9215,2025-06-26 13:46:04,125,0,0
4055,1,10380,2025-07-19 13:41:32,125,0,0
4055,2,10381,2025-07-19 13:42:12,40,0,0
4056,1,10318,2025-07-18 04:59:58,21,0,0
4056,2,10319,2025-07-18 05:00:40,42,2,0
4057,1,6492,2025-05-06 06:09:31,35,0,1
4057,2,6493,2025-05-06 06:12:23,172,3,1
4057,3,6494,2025-05-06 06:14:50,147,3,1
4057,4,6495,2025-05-06 06:16:34,104,3,1
4057,5,6496,2025-05-06 06:18:24,110,0,1
4058,1,4969,2025-04-04 19:37:07,44,0,0
4059,1,4794,2025-04-01 09:17:23,113,0,1
4059,2,4795,2025-04-01 09:19:46,143,0,1
4059,3,4796,2025-04-01 09:20:10,24,3,1
4059,4,4797,2025-04-01 09:22:00,110,3,1
4059,5,4798,2025-04-01 09:23:24,84,0,1
4060,1,8841,2025-06-19 06:14:39,127,0,0
4061,1,5131,2025-04-07 08:16:39,163,0,0
4061,2,5132,2025-04-07 08:17:15,36,5,0
4062,1,10375,2025-07-19 12:48:00,29,0,0
4062,2,10376,2025-07-19 12:49:30,90,0,0
4062,3,10377,2025-07-19 12:51:57,147,0,0
4063,1,12504,2025-08-27 00:22:24,77,0,0
4064,1,9335,2025-06-28 18:56:56,88,0,0
4065,1,3158,2025-03-01 00:04:11,145,0,0
4066,1,12699,2025-08-31 22:37:31,145,0,0
4066,2,12700,2025-08-31 22:40:09,158,0,0
4067,1,7891,2025-06-02 03:13:58,17,0,0
4067,2,7892,2025-06-02 03:15:24,86,0,0
4068,1,2964,2025-02-25 06:10:24,171,0,0
4068,2,2965,2025-02-25 06:12:15,111,3,0
4069,1,1490,2025-01-27 20:23:46,154,0,0
4069,2,1491,2025-01-27 20:25:57,131,0,0
4070,1,1618,2025-01-30 06:58:59,175,0,0
4070,2,1619,2025-01-30 07:01:14,135,3,0
4071,1,10441,2025-07-20 08:39:40,119,0,0
4071,2,10442,2025-07-20 08:41:14,94,3,0
4072,1,1701,2025-02-01 14:42:33,132,0,0
4072,2,1702,2025-02-01 14:44:19,106,4,0
4073,1,7173,2025-05-19 09:43:52,112,0,1
4073,2,7174,2025-05-19 09:46:24,152,0,1
4073,3,7175,2025-05-19 09:47:38,74,0,1
4073,4,7176,2025-05-19 09:48:20,42,3,1
4073,5,7177,2025-05-19 09:49:17,57,0,1
4074,1,9375,2025-06-29 11:55:55,160,0,0
4074,2,9376,2025-06-29 11:57:40,105,3,0
4074,3,9377,2025-06-29 12:00:37,177,3,0
4075,1,7114,2025-05-17 11:31:27,71,0,0
4075,2,7115,2025-05-17 11:34:17,170,0,0
4075,3,7116,2025-05-17 11:36:22,125,5,0
4075,4,7117,2025-05-17 11:38:10,108,5,0
4076,1,931,2025-01-17 16:44:10,130,0,0
4076,2,932,2025-01-17 16:45:44,94,0,0
4077,1,5573,2025-04-16 00:23:27,42,0,0
4077,2,5574,2025-04-16 00:24:12,45,5,0
4078,1,969,2025-01-18 12:40:57,67,0,0
4078,2,970,2025-01-18 12:41:15,18,1,0
4079,1,597,2025-01-12 09:47:06,122,0,0
4079,2,598,2025-01-12 09:48:01,55,0,0
4080,1,1064,2025-01-20 04:10:17,75,0,0
4080,2,1065,2025-01-20 04:13:02,165,3,0
4081,1,10880,2025-07-28 00:13:47,56,0,0
4081,2,10881,2025-07-28 00:15:45,118,2,0
4082,1,4190,2025-03-20 18:36:05,167,0,0
4082,2,4191,2025-03-20 18:36:37,32,0,0
4083,1,3486,2025-03-07 11:57:50,20,0,0
4084,1,9166,2025-06-25 13:56:19,71,0,1
4084,2,9167,2025-06-25 13:58:05,106,5,1
4084,3,9168,2025-06-25 14:00:43,158,5,1
4084,4,9169,2025-06-25 14:02:14,91,5,1
4084,5,9170,2025-06-25 14:04:25,131,0,1
4085,1,897,2025-01-17 08:45:39,28,0,0
4085,2,898,2025-01-17 08:48:16,157,0,0
4085,3,899,2025-01-17 08:50:51,155,2,0
4085,4,900,2025-01-17 08:53:27,156,2,0
4086,1,9379,2025-06-29 14:27:26,57,0,0
4086,2,9380,2025-06-29 14:28:21,55,0,0
4086,3,9381,2025-06-29 14:30:14,113,0,0
4086,4,9382,2025-06-29 14:30:37,23,3,0
4087,1,4105,2025-03-19 05:58:07,91,0,1
4087,2,4106,2025-03-19 05:59:46,99,3,1
4087,3,4107,2025-03-19 06:02:22,156,3,1
4087,4,4108,2025-03-19 06:04:16,114,3,1
4087,5,4109,2025-03-19 06:05:08,52,0,1
4088,1,2490,2025-02-16 15:29:02,98,0,0
4089,1,4751,2025-03-31 06:04:58,102,0,0
4090,1,5247,2025-04-10 02:53:49,118,0,0
4090,2,5249,2025-04-10 02:54:19,30,0,0
4091,1,9119,2025-06-24 13:01:10,150,0,0
4092,1,7461,2025-05-24 17:53:44,141,0,0
4093,1,28,2025-01-01 08:11:09,106,0,1
4093,2,29,2025-01-01 08:13:53,164,5,1
4093,3,30,2025-01-01 08:16:46,173,5,1
4093,4,31,2025-01-01 08:18:10,84,5,1
4093,5,32,2025-01-01 08:18:25,15,0,1
4094,1,1614,2025-01-30 06:06:46,97,0,0
4094,2,1615,2025-01-30 06:09:04,138,1,0
4095,1,10841,2025-07-27 06:04:17,159,0,0
4095,2,10842,2025-07-27 06:05:17,60,0,0
4096,1,3742,2025-03-12 16:41:39,50,0,0
4096,2,3743,2025-03-12 16:42:18,39,3,0
4096,3,3744,2025-03-12 16:42:46,28,3,0
4097,1,12587,2025-08-28 13:48:42,51,0,1
4097,2,12588,2025-08-28 13:50:41,119,3,1
4097,3,12589,2025-08-28 13:53:35,174,3,1
4097,4,12590,2025-08-28 13:56:35,180,3,1
4097,5,12591,2025-08-28 13:57:50,75,0,1
4098,1,5000,2025-04-05 08:01:09,95,0,0
4098,2,5001,2025-04-05 08:03:51,162,1,0
4099,1,3512,2025-03-07 19:28:16,170,0,1
4099,2,3513,2025-03-07 19:31:05,169,0,1
4099,3,3514,2025-03-07 19:31:38,33,5,1
4099,4,3515,2025-03-07 19:34:36,178,5,1
4099,5,3516,2025-03-07 19:34:55,19,0,1
4100,1,949,2025-01-17 20:55:23,135,0,1
4100,2,950,2025-01-17 20:56:53,90,0,1
4100,3,951,2025-01-17 20:57:18,25,0,1
4100,4,952,2025-01-17 21:00:08,170,1,1
4100,5,953,2025-01-17 21:03:07,179,0,1
4101,1,5387,2025-04-12 12:19:17,147,0,1
4101,2,5388,2025-04-12 12:19:47,30,3,1
4101,3,5389,2025-04-12 12:22:40,173,3,1
4101,4,5390,2025-04-12 12:23:43,63,3,1
4101,5,5391,2025-04-12 12:26:04,141,0,1
4102,1,2899,2025-02-23 23:37:27,151,0,0
4102,2,2900,2025-02-23 23:38:34,67,2,0
4103,1,1460,2025-01-27 08:57:42,55,0,0
4103,2,1461,2025-01-27 08:59:39,117,2,0
4104,1,8946,2025-06-21 09:16:13,167,0,0
4105,1,5629,2025-04-17 09:53:08,85,0,0
4105,2,5632,2025-04-17 09:54:06,58,5,0
4106,1,1834,2025-02-03 21:17:12,163,0,0
4106,2,1835,2025-02-03 21:18:18,66,0,0
4107,1,6957,2025-05-14 21:32:42,100,0,0
4108,1,2372,2025-02-13 17:43:55,85,0,1
4108,2,2373,2025-02-13 17:45:25,90,5,1
4108,3,2374,2025-02-13 17:45:42,17,5,1
4108,4,2375,2025-02-13 17:46:43,61,5,1
4108,5,2376,2025-02-13 17:47:48,65,0,1
4109,1,12622,2025-08-29 13:26:09,151,0,0
4109,2,12623,2025-08-29 13:29:05,176,0,0
4110,1,3408,2025-03-05 22:58:50,103,0,1
4110,2,3409,2025-03-05 23:01:37,167,1,1
4110,3,3410,2025-03-05 23:03:12,95,1,1
4110,4,3411,2025-03-05 23:04:02,50,1,1
4110,5,3412,2025-03-05 23:06:53,171,0,1
4111,1,997,2025-01-19 01:27:39,159,0,0
4112,1,7598,2025-05-27 02:00:23,114,0,1
4112,2,7599,2025-05-27 02:01:39,76,0,1
4112,3,7600,2025-05-27 02:03:34,115,1,1
4112,4,7601,2025-05-27 02:05:32,118,1,1
4112,5,7602,2025-05-27 02:06:58,86,0,1
4113,1,5444,2025-04-13 09:15:08,32,0,1
4113,2,5445,2025-04-13 09:16:40,92,0,1
4113,3,5446,2025-04-13 09:18:53,133,1,1
4113,4,5447,2025-04-13 09:20:35,102,1,1
4113,5,5448,2025-04-13 09:23:05,150,0,1
4114,1,4846,2025-04-02 17:30:48,80,0,1
4114,2,4847,2025-04-02 17:31:42,54,2,1
4114,3,4848,2025-04-02 17:33:20,98,2,1
4114,4,4849,2025-04-02 17:34:09,49,2,1
4114,5,4850,2025-04-02 17:34:37,28,0,1
4115,1,12384,2025-08-24 16:18:13,28,0,0
4115,2,12385,2025-08-24 16:20:53,160,0,0
4116,1,12060,2025-08-18 09:23:02,134,0,0
4117,1,2556,2025-02-17 13:06:03,113,0,1
4117,2,2558,2025-02-17 13:06:37,34,2,1
4117,3,2559,2025-02-17 13:08:08,91,2,1
4117,4,2561,2025-02-17 13:10:12,124,2,1
4117,5,2562,2025-02-17 13:10:31,19,0,1
4118,1,9557,2025-07-03 01:10:05,127,0,1
4118,2,9558,2025-07-03 01:12:32,147,5,1
4118,3,9559,2025-07-03 01:13:02,30,5,1
4118,4,9560,2025-07-03 01:14:27,85,5,1
4118,5,9561,2025-07-03 01:17:06,159,0,1
4119,1,8449,2025-06-13 04:57:03,103,0,0
4119,2,8450,2025-06-13 04:59:26,143,4,0
4120,1,9586,2025-07-03 15:38:40,30,0,0
4120,2,9587,2025-07-03 15:40:07,87,0,0
4120,3,9589,2025-07-03 15:42:17,130,3,0
4121,1,6106,2025-04-28 13:39:25,25,0,0
4121,2,6107,2025-04-28 13:42:11,166,0,0
4122,1,4184,2025-03-20 15:30:45,24,0,0
4122,2,4185,2025-03-20 15:31:17,32,2,0
4122,3,4186,2025-03-20 15:31:46,29,2,0
4123,1,5376,2025-04-12 10:25:41,158,0,0
4124,1,7367,2025-05-22 14:27:54,99,0,0
4125,1,3956,2025-03-16 16:21:32,176,0,0
4125,2,3957,2025-03-16 16:24:29,177,5,0
4126,1,7094,2025-05-17 07:17:37,105,0,1
4126,2,7095,2025-05-17 07:19:34,117,1,1
4126,3,7096,2025-05-17 07:20:48,74,1,1
4126,4,7097,2025-05-17 07:22:45,117,1,1
4126,5,7098,2025-05-17 07:23:37,52,0,1
4127,1,11844,2025-08-14 16:11:47,42,0,0
4127,2,11845,2025-08-14 16:12:14,27,4,0
4128,1,155,2025-01-03 20:48:09,154,0,1
4128,2,156,2025-01-03 20:48:42,33,4,1
4128,3,157,2025-01-03 20:49:44,62,4,1
4128,4,158,2025-01-03 20:50:17,33,4,1
4128,5,159,2025-01-03 20:50:34,17,0,1
4129,1,6362,2025-05-03 15:14:30,60,0,1
4129,2,6363,2025-05-03 15:16:21,111,5,1
4129,3,6364,2025-05-03 15:16:37,16,5,1
4129,4,6365,2025-05-03 15:17:29,52,5,1
4129,5,6366,2025-05-03 15:20:14,165,0,1
4130,1,4918,2025-04-03 19:55:38,48,0,0
4130,2,4919,2025-04-03 19:57:06,88,2,0
4131,1,2210,2025-02-10 17:52:09,56,0,0
4131,2,2211,2025-02-10 17:53:41,92,0,0
4132,1,9626,2025-07-04 05:10:09,131,0,0
4132,2,9627,2025-07-04 05:12:19,130,0,0
4133,1,6324,2025-05-03 05:48:03,128,0,1
4133,2,6325,2025-05-03 05:50:56,173,0,1
4133,3,6326,2025-05-03 05:52:13,77,0,1
4133,4,6327,2025-05-03 05:53:29,76,3,1
4133,5,6328,2025-05-03 05:53:54,25,0,1
4134,1,11139,2025-08-01 11:36:58,21,0,0
4134,2,11140,2025-08-01 11:38:24,86,1,0
4135,1,5836,2025-04-22 23:37:41,102,0,1
4135,2,5840,2025-04-22 23:40:17,156,0,1
4135,3,5842,2025-04-22 23:41:35,78,0,1
4135,4,5843,2025-04-22 23:42:16,41,2,1
4135,5,5844,2025-04-22 23:42:48,32,0,1
4136,1,6231,2025-05-01 07:04:36,126,0,1
4136,2,6232,2025-05-01 07:04:54,18,0,1
4136,3,6233,2025-05-01 07:06:40,106,5,1
4136,4,6234,2025-05-01 07:09:10,150,5,1
4136,5,6235,2025-05-01 07:10:39,89,0,1
4137,1,6091,2025-04-28 06:12:35,37,0,0
4137,2,6094,2025-04-28 06:14:57,142,0,0
4138,1,11894,2025-08-15 21:39:26,86,0,1
4138,2,11895,2025-08-15 21:41:06,100,2,1
4138,3,11896,2025-08-15 21:42:31,85,2,1
4138,4,11897,2025-08-15 21:45:04,153,2,1
4138,5,11898,2025-08-15 21:45:30,26,0,1
4139,1,11498,2025-08-08 16:03:37,61,0,1
4139,2,11499,2025-08-08 16:05:28,111,5,1
4139,3,11500,2025-08-08 16:06:46,78,5,1
4139,4,11501,2025-08-08 16:08:58,132,5,1
4139,5,11502,2025-08-08 16:10:29,91,0,1
4140,1,9658,2025-07-04 21:50:22,178,0,0
4140,2,9659,2025-07-04 21:52:34,132,0,0
4140,3,9660,2025-07-04 21:53:12,38,4,0
4141,1,6583,2025-05-08 12:26:17,74,0,0
4141,2,6584,2025-05-08 12:28:08,111,0,0
4142,1,1363,2025-01-25 12:44:07,164,0,0
4142,2,1364,2025-01-25 12:45:08,61,0,0
4143,1,91,2025-01-02 14:04:50,92,0,0
4143,2,92,2025-01-02 14:05:05,15,0,0
4144,1,12262,2025-08-22 04:07:41,49,0,0
4144,2,12263,2025-08-22 04:10:36,175,3,0
4145,1,6566,2025-05-07 21:43:00,168,0,0
4146,1,958,2025-01-18 03:23:03,100,0,0
4146,2,959,2025-01-18 03:24:07,64,0,0
4147,1,4992,2025-04-05 05:38:29,152,0,0
4147,2,4993,2025-04-05 05:39:49,80,4,0
4147,3,4994,2025-04-05 05:41:35,106,4,0
4148,1,10292,2025-07-17 18:50:36,69,0,0
4148,2,10293,2025-07-17 18:53:28,172,2,0
4149,1,7474,2025-05-25 01:52:17,39,0,1
4149,2,7475,2025-05-25 01:52:36,19,4,1
4149,3,7476,2025-05-25 01:53:45,69,4,1
4149,4,7477,2025-05-25 01:55:49,124,4,1
4149,5,7479,2025-05-25 01:56:43,54,0,1
4150,1,7432,2025-05-24 05:31:30,37,0,1
4150,2,7433,2025-05-24 05:32:31,61,1,1
4150,3,7434,2025-05-24 05:33:16,45,1,1
4150,4,7435,2025-05-24 05:34:24,68,1,1
4150,5,7436,2025-05-24 05:35:01,37,0,1
4151,1,8375,2025-06-11 05:06:11,36,0,0
4151,2,8376,2025-06-11 05:07:36,85,5,0
4152,1,640,2025-01-13 06:37:54,98,0,0
4152,2,641,2025-01-13 06:39:04,70,0,0
4153,1,5550,2025-04-15 10:25:02,86,0,0
4154,1,2607,2025-02-17 23:19:00,54,0,1
4154,2,2608,2025-02-17 23:19:53,53,0,1
4154,3,2609,2025-02-17 23:21:46,113,0,1
4154,4,2610,2025-02-17 23:22:41,55,2,1
4154,5,2611,2025-02-17 23:23:26,45,0,1
4155,1,5381,2025-04-12 11:16:28,162,0,0
4155,2,5382,2025-04-12 11:19:07,159,4,0
4156,1,10361,2025-07-19 09:14:39,141,0,0
4156,2,10362,2025-07-19 09:15:44,65,0,0
4156,3,10363,2025-07-19 09:16:15,31,0,0
4157,1,10857,2025-07-27 12:48:44,75,0,0
4158,1,8207,2025-06-07 16:54:02,173,0,0
4158,2,8208,2025-06-07 16:54:20,18,0,0
4158,3,8209,2025-06-07 16:54:51,31,0,0
4159,1,10798,2025-07-26 10:37:21,119,0,1
4159,2,10799,2025-07-26 10:37:57,36,0,1
4159,3,10800,2025-07-26 10:40:30,153,0,1
4159,4,10801,2025-07-26 10:41:29,59,2,1
4159,5,10802,2025-07-26 10:43:33,124,0,1
4160,1,2790,2025-02-21 20:20:02,150,0,0
4160,2,2791,2025-02-21 20:20:23,21,3,0
4160,3,2792,2025-02-21 20:21:28,65,3,0
4161,1,12457,2025-08-26 02:40:17,151,0,0
4161,2,12458,2025-08-26 02:42:54,157,3,0
4162,1,7065,2025-05-16 18:50:59,122,0,0
4163,1,7610,2025-05-27 06:38:48,127,0,0
4163,2,7611,2025-05-27 06:41:04,136,3,0
4163,3,7612,2025-05-27 06:43:13,129,3,0
4164,1,920,2025-01-17 14:43:38,133,0,0
4164,2,922,2025-01-17 14:45:56,138,0,0
4164,3,926,2025-01-17 14:48:29,153,1,0
4165,1,1105,2025-01-20 19:56:16,180,0,0
4165,2,1106,2025-01-20 19:57:47,91,2,0
4166,1,7970,2025-06-03 18:13:19,108,0,0
4166,2,7971,2025-06-03 18:15:07,108,0,0
4167,1,9493,2025-07-01 18:24:50,103,0,0
4167,2,9494,2025-07-01 18:26:43,113,0,0
4168,1,6095,2025-04-28 06:28:12,158,0,0
4168,2,6096,2025-04-28 06:28:42,30,2,0
4169,1,9258,2025-06-27 11:47:15,89,0,0
4169,2,9259,2025-06-27 11:48:59,104,4,0
4170,1,9774,2025-07-07 17:00:20,46,0,0
4170,2,9775,2025-07-07 17:02:39,139,1,0
4171,1,384,2025-01-08 10:56:38,143,0,0
4171,2,385,2025-01-08 10:57:11,33,0,0
4172,1,12063,2025-08-18 10:41:53,35,0,0
4172,2,12064,2025-08-18 10:43:57,124,1,0
4172,3,12065,2025-08-18 10:46:46,169,1,0
4173,1,8634,2025-06-15 14:30:42,157,0,0
4173,2,8635,2025-06-15 14:32:24,102,5,0
4173,3,8636,2025-06-15 14:33:38,74,5,0
4174,1,8559,2025-06-14 13:22:51,175,0,0
4174,2,8560,2025-06-14 13:23:08,17,1,0
4174,3,8561,2025-06-14 13:25:47,159,1,0
4175,1,5558,2025-04-15 15:20:49,171,0,0
4175,2,5559,2025-04-15 15:21:11,22,3,0
4176,1,7878,2025-06-01 19:48:12,15,0,0
4176,2,7879,2025-06-01 19:51:11,179,0,0
4177,1,8533,2025-06-14 09:46:57,161,0,1
4177,2,8534,2025-06-14 09:49:38,161,0,1
4177,3,8535,2025-06-14 09:50:44,66,0,1
4177,4,8536,2025-06-14 09:51:01,17,2,1
4177,5,8537,2025-06-14 09:52:13,72,0,1
4178,1,1036,2025-01-19 16:46:34,50,0,0
4178,2,1037,2025-01-19 16:48:05,91,1,0
4178,3,1038,2025-01-19 16:48:33,28,1,0
4179,1,6079,2025-04-28 03:26:10,99,0,0
4179,2,6080,2025-04-28 03:27:04,54,3,0
