SessionID,UserID,DeviceType,Country,ReferralSource,SessionKey
session_4552,user_1224,Desktop,Australia,Social Media,3950
session_4553,user_1282,Desktop,USA,Google,3951
session_4554,user_1449,Mobile,Germany,Email,3952
session_4555,user_2736,Desktop,Australia,Google,3953
session_4556,user_2714,Tablet,India,Email,3954
session_4557,user_1906,Tablet,India,Email,3955
session_4558,user_2283,Mobile,France,Social Media,3956
session_4559,user_1116,Desktop,Canada,Direct,3957
session_456,user_2299,Mobile,Germany,Google,3958
session_4560,user_2229,Tablet,USA,Google,3959
session_4561,user_1008,Mobile,France,Direct,3960
session_4562,user_1250,Mobile,India,Direct,3961
session_4563,user_1942,Desktop,UK,Direct,3962
session_4564,user_1667,Mobile,USA,Google,3963
session_4565,user_1636,Tablet,Australia,Google,3964
session_4566,user_2960,Tablet,France,Google,3965
session_4567,user_2862,Mobile,Australia,Direct,3966
session_4568,user_1032,Tablet,Australia,Google,3967
session_4569,user_2877,Mobile,India,Email,3968
session_457,user_2410,Desktop,Australia,Social Media,3969
session_4570,user_2501,Desktop,UK,Google,3970
session_4571,user_2860,Desktop,Germany,Google,3971
session_4572,user_1635,Tablet,India,Social Media,3972
session_4573,user_2632,Desktop,Canada,Direct,3973
session_4574,user_1326,Desktop,Germany,Email,3974
session_4575,user_1985,Desktop,USA,Google,3975
session_4576,user_2807,Mobile,USA,Google,3976
session_4577,user_1468,Desktop,USA,Email,3977
session_4578,user_1559,Mobile,Australia,Social Media,3978
session_4579,user_2393,Tablet,India,Google,3979
session_458,user_1729,Desktop,Germany,Direct,3980
session_4580,user_1270,Mobile,India,Social Media,3981
session_4581,user_2329,Mobile,Canada,Google,3982
session_4582,user_1201,Tablet,Australia,Direct,3983
session_4583,user_2394,Tablet,Germany,Social Media,3984
session_4584,user_2422,Mobile,India,Social Media,3985
session_4585,user_1187,Tablet,India,Google,3986
session_4586,user_1922,Desktop,Australia,Direct,3987
session_4587,user_1116,Tablet,France,Google,3988
session_4588,user_1020,Desktop,USA,Google,3989
session_4589,user_2844,Desktop,UK,Social Media,3990
session_459,user_2133,Desktop,Australia,Social Media,3991
session_4590,user_2733,Mobile,UK,Email,3992
session_4591,user_1131,Tablet,UK,Direct,3993
session_4592,user_1920,Desktop,France,Social Media,3994
session_4593,user_2227,Desktop,USA,Google,3995
session_4594,user_1105,Desktop,Germany,Email,3996
session_4595,user_2411,Desktop,USA,Email,3997
session_4596,user_2704,Tablet,Germany,Social Media,3998
session_4597,user_2668,Desktop,Canada,Email,3999
session_4598,user_2544,Desktop,Germany,Google,4000
session_4599,user_2399,Tablet,Canada,Direct,4001
session_46,user_2865,Mobile,Germany,Social Media,4002
session_460,user_2020,Mobile,France,Email,4003
session_4600,user_2498,Tablet,Germany,Email,4004
session_4601,user_1078,Mobile,Canada,Direct,4005
session_4602,user_2399,Desktop,France,Social Media,4006
session_4603,user_2764,Desktop,Australia,Social Media,4007
session_4604,user_2404,Mobile,France,Google,4008
session_4605,user_1254,Tablet,France,Direct,4009
session_4606,user_1338,Mobile,Germany,Social Media,4010
session_4607,user_2711,Tablet,France,Social Media,4011
session_4608,user_1757,Mobile,France,Social Media,4012
session_4609,user_1722,Desktop,Canada,Email,4013
session_461,user_1927,Mobile,UK,Google,4014
session_4610,user_1087,Mobile,USA,Direct,4015
session_4611,user_2459,Tablet,India,Email,4016
session_4612,user_1855,Desktop,Canada,Social Media,4017
session_4613,user_2569,Mobile,Canada,Direct,4018
session_4614,user_1523,Mobile,UK,Email,4019
session_4615,user_1212,Mobile,Canada,Email,4020
session_4616,user_2997,Tablet,USA,Direct,4021
session_4617,user_2494,Desktop,UK,Google,4022
session_4618,user_2471,Desktop,USA,Social Media,4023
session_4619,user_2486,Tablet,Australia,Direct,4024
session_462,user_1123,Desktop,India,Google,4025
session_4620,user_1966,Desktop,USA,Direct,4026
session_4621,user_2889,Desktop,Australia,Email,4027
session_4622,user_2875,Mobile,France,Direct,4028
session_4623,user_1381,Desktop,UK,Google,4029
session_4624,user_2709,Mobile,Canada,Google,4030
session_4625,user_1280,Tablet,Germany,Email,4031
session_4626,user_1535,Tablet,Germany,Social Media,4032
session_4627,user_2139,Desktop,Canada,Google,4033
session_4628,user_1934,Tablet,Germany,Direct,4034
session_4629,user_1730,Mobile,USA,Google,4035
session_463,user_1227,Tablet,India,Direct,4036
session_4630,user_1203,Desktop,UK,Google,4037
session_4631,user_2777,Mobile,France,Google,4038
session_4632,user_2540,Tablet,India,Email,4039
session_4633,user_2634,Desktop,France,Social Media,4040
session_4634,user_2770,Desktop,Germany,Direct,4041
session_4635,user_1018,Mobile,France,Google,4042
session_4636,user_2576,Mobile,USA,Direct,4043
session_4637,user_1558,Desktop,France,Social Media,4044
session_4638,user_2834,Desktop,Australia,Social Media,4045
session_4639,user_1085,Mobile,UK,Email,4046
session_464,user_1141,Desktop,Australia,Social Media,4047
session_4640,user_2488,Mobile,France,Google,4048
session_4641,user_2103,Tablet,Australia,Social Media,4049
session_4642,user_1008,Tablet,Germany,Social Media,4050
session_4643,user_1527,Tablet,India,Email,4051
session_4644,user_2520,Mobile,Canada,Google,4052
session_4645,user_1654,Mobile,France,Google,4053
session_4646,user_2112,Desktop,Germany,Social Media,4054
session_4647,user_2002,Desktop,Australia,Email,4055
session_4648,user_1313,Tablet,Australia,Direct,4056
session_4649,user_2243,Tablet,India,Direct,4057
session_465,user_2302,Tablet,Australia,Direct,4058
session_4650,user_1026,Tablet,Canada,Google,4059
session_4651,user_2549,Mobile,Australia,Google,4060
session_4652,user_2395,Desktop,France,Social Media,4061
session_4653,user_1550,Mobile,Australia,Email,4062
session_4654,user_1789,Mobile,France,Email,4063
session_4655,user_1755,Tablet,USA,Google,4064
session_4656,user_1397,Mobile,USA,Direct,4065
session_4657,user_2308,Desktop,France,Email,4066
session_4658,user_2660,Mobile,Australia,Google,4067
session_4659,user_1909,Desktop,Canada,Direct,4068
session_466,user_1396,Desktop,France,Direct,4069
session_4660,user_2882,Desktop,India,Social Media,4070
session_4661,user_2207,Mobile,Germany,Direct,4071
session_4662,user_2972,Desktop,Germany,Social Media,4072
session_4663,user_2784,Mobile,UK,Social Media,4073
session_4664,user_1885,Mobile,Australia,Google,4074
session_4665,user_1887,Mobile,Germany,Direct,4075
session_4666,user_1794,Desktop,UK,Email,4076
session_4667,user_2804,Tablet,Germany,Google,4077
session_4668,user_2928,Desktop,Germany,Email,4078
session_4669,user_1563,Mobile,India,Google,4079
session_467,user_1589,Desktop,France,Social Media,4080
session_4670,user_2334,Desktop,Canada,Social Media,4081
session_4671,user_1446,Tablet,India,Direct,4082
session_4672,user_2543,Tablet,UK,Direct,4083
session_4673,user_1547,Desktop,Canada,Direct,4084
session_4674,user_1165,Tablet,Germany,Google,4085
session_4675,user_2568,Desktop,Australia,Google,4086
session_4676,user_1225,Tablet,France,Social Media,4087
session_4677,user_2541,Tablet,Germany,Social Media,4088
session_4678,user_1914,Desktop,Canada,Google,4089
session_4679,user_2270,Desktop,UK,Social Media,4090
session_468,user_1022,Tablet,USA,Email,4091
session_4680,user_1016,Tablet,UK,Social Media,4092
session_4681,user_1798,Mobile,UK,Direct,4093
session_4682,user_2343,Desktop,India,Direct,4094
session_4683,user_2669,Mobile,USA,Direct,4095
session_4684,user_1861,Mobile,Canada,Google,4096
session_4685,user_2703,Desktop,UK,Direct,4097
session_4686,user_2668,Mobile,France,Direct,4098
session_4687,user_1062,Tablet,France,Email,4099
session_4688,user_1812,Desktop,Canada,Google,4100
session_4689,user_1458,Mobile,Canada,Direct,4101
session_469,user_1433,Tablet,UK,Email,4102
session_4690,user_1739,Mobile,USA,Google,4103
session_4691,user_1116,Tablet,Canada,Email,4104
session_4692,user_1174,Desktop,USA,Social Media,4105
session_4693,user_2219,Mobile,Germany,Google,4106
session_4694,user_2721,Mobile,Germany,Google,4107
session_4695,user_2074,Tablet,Canada,Google,4108
session_4696,user_2303,Desktop,UK,Social Media,4109
session_4697,user_2892,Mobile,India,Email,4110
session_4698,user_2496,Mobile,France,Email,4111
session_4699,user_2456,Desktop,Canada,Google,4112
session_47,user_2673,Desktop,UK,Email,4113
session_470,user_2343,Desktop,Germany,Direct,4114
session_4700,user_1574,Mobile,Australia,Google,4115
session_4701,user_1870,Desktop,USA,Direct,4116
session_4702,user_2126,Mobile,UK,Direct,4117
session_4703,user_2850,Tablet,France,Google,4118
session_4704,user_1256,Desktop,Canada,Email,4119
session_4705,user_1883,Desktop,UK,Email,4120
session_4706,user_2853,Mobile,Germany,Social Media,4121
session_4707,user_2043,Mobile,India,Google,4122
session_4708,user_1591,Mobile,Australia,Direct,4123
session_4709,user_2624,Tablet,USA,Social Media,4124
session_471,user_2880,Desktop,USA,Google,4125
session_4710,user_1470,Desktop,Canada,Google,4126
session_4711,user_2518,Mobile,India,Email,4127
session_4712,user_2982,Mobile,UK,Email,4128
session_4713,user_2557,Tablet,UK,Direct,4129
session_4714,user_1636,Desktop,Germany,Social Media,4130
session_4715,user_2018,Desktop,USA,Direct,4131
session_4716,user_1104,Tablet,Canada,Social Media,4132
session_4717,user_2317,Mobile,India,Email,4133
session_4718,user_2037,Tablet,Canada,Google,4134
session_4719,user_3000,Desktop,Australia,Social Media,4135
session_472,user_1355,Tablet,Canada,Social Media,4136
session_4720,user_2629,Tablet,UK,Direct,4137
session_4721,user_1694,Desktop,Australia,Social Media,4138
session_4722,user_1769,Desktop,Germany,Social Media,4139
session_4723,user_2397,Desktop,USA,Email,4140
session_4724,user_2031,Mobile,USA,Direct,4141
session_4725,user_1812,Mobile,Canada,Direct,4142
session_4726,user_1052,Mobile,India,Google,4143
session_4727,user_2589,Tablet,USA,Social Media,4144
session_4728,user_1059,Desktop,India,Social Media,4145
session_4729,user_1860,Tablet,France,Google,4146
session_473,user_1362,Tablet,India,Direct,4147
session_4730,user_2519,Tablet,Canada,Social Media,4148
session_4731,user_1058,Tablet,USA,Google,4149
session_4732,user_1668,Mobile,USA,Google,4150
session_4733,user_2000,Tablet,France,Direct,4151
session_4734,user_2715,Desktop,Australia,Email,4152
session_4735,user_2300,Mobile,Germany,Email,4153
session_4736,user_1688,Mobile,Germany,Email,4154
session_4737,user_2274,Tablet,India,Social Media,4155
session_4738,user_1747,Tablet,Germany,Email,4156
session_4739,user_1908,Tablet,Australia,Google,4157
session_474,user_1345,Tablet,Australia,Direct,4158
session_4740,user_2272,Tablet,France,Social Media,4159
session_4741,user_2047,Mobile,UK,Direct,4160
session_4742,user_2962,Mobile,France,Email,4161
session_4743,user_1911,Tablet,USA,Email,4162
session_4744,user_2091,Desktop,UK,Email,4163
session_4745,user_1826,Tablet,Canada,Email,4164
session_4746,user_1136,Mobile,Germany,Email,4165
session_4747,user_1855,Desktop,India,Direct,4166
session_4748,user_1166,Tablet,France,Social Media,4167
session_4749,user_2138,Tablet,USA,Social Media,4168
session_475,user_1818,Mobile,UK,Google,4169
session_4750,user_1990,Mobile,France,Social Media,4170
session_4751,user_2467,Mobile,Canada,Social Media,4171
session_4752,user_2454,Tablet,Canada,Direct,4172
session_4753,user_2546,Tablet,Canada,Social Media,4173
session_4754,user_2689,Desktop,Australia,Google,4174
session_4755,user_2424,Desktop,Canada,Social Media,4175
session_4756,user_1577,Tablet,Australia,Social Media,4176
session_4757,user_1903,Desktop,Germany,Google,4177
session_4758,user_2738,Tablet,USA,Email,4178
session_4759,user_2657,Mobile,Australia,Google,4179
session_476,user_2291,Tablet,India,Social Media,4180
session_4760,user_2842,Mobile,Canada,Google,4181
session_4761,user_2517,Desktop,India,Email,4182
session_4762,user_1429,Desktop,Canada,Email,4183
session_4763,user_1997,Desktop,Germany,Google,4184
session_4764,user_1495,Tablet,UK,Direct,4185
session_4765,user_1214,Desktop,Australia,Direct,4186
session_4766,user_2552,Desktop,Germany,Social Media,4187
session_4767,user_1427,Mobile,Australia,Google,4188
session_4768,user_2608,Mobile,Canada,Email,4189
session_4769,user_1660,Tablet,Germany,Email,4190
session_477,user_2278,Tablet,Australia,Direct,4191
session_4770,user_2799,Desktop,France,Google,4192
session_4771,user_1885,Desktop,Germany,Google,4193
session_4772,user_2653,Mobile,UK,Direct,4194
session_4773,user_1391,Tablet,Germany,Google,4195
session_4774,user_1379,Desktop,France,Email,4196
session_4775,user_1448,Mobile,Australia,Email,4197
session_4776,user_2730,Desktop,France,Social Media,4198
session_4777,user_2490,Tablet,France,Social Media,4199
session_4778,user_1065,Desktop,Canada,Direct,4200
session_4779,user_2633,Tablet,France,Social Media,4201
session_478,user_1611,Desktop,Australia,Social Media,4202
session_4780,user_1971,Mobile,Canada,Email,4203
session_4781,user_2300,Mobile,USA,Social Media,4204
session_4782,user_2017,Mobile,Canada,Social Media,4205
session_4783,user_1429,Mobile,India,Direct,4206
session_4784,user_1523,Tablet,France,Email,4207
session_4785,user_2723,Mobile,Germany,Social Media,4208
session_4786,user_1200,Mobile,USA,Social Media,4209
session_4787,user_1087,Mobile,Australia,Social Media,4210
session_4788,user_2042,Mobile,Canada,Email,4211
session_4789,user_2683,Tablet,USA,Direct,4212
session_479,user_1737,Desktop,UK,Direct,4213
session_4790,user_1025,Mobile,UK,Google,4214
session_4791,user_2218,Mobile,Canada,Google,4215
session_4792,user_2243,Desktop,Germany,Google,4216
session_4793,user_2473,Mobile,France,Direct,4217
session_4794,user_1967,Desktop,France,Google,4218
session_4795,user_2876,Mobile,UK,Google,4219
session_4796,user_1213,Mobile,France,Social Media,4220
session_4797,user_1915,Desktop,Germany,Social Media,4221
session_4798,user_1943,Desktop,Canada,Email,4222
session_4799,user_1262,Desktop,Australia,Social Media,4223
session_48,user_1035,Desktop,Australia,Social Media,4224
session_480,user_1589,Desktop,Australia,Email,4225
session_4800,user_1442,Desktop,Canada,Social Media,4226
session_4801,user_1959,Tablet,Australia,Google,4227
session_4802,user_2366,Mobile,UK,Google,4228
session_4803,user_2252,Desktop,France,Social Media,4229
session_4804,user_2847,Tablet,Germany,Social Media,4230
session_4805,user_2070,Desktop,UK,Google,4231
session_4806,user_2553,Desktop,Australia,Direct,4232
session_4807,user_1462,Mobile,India,Email,4233
session_4808,user_1814,Desktop,France,Social Media,4234
session_4809,user_1159,Desktop,Germany,Social Media,4235
session_481,user_1622,Desktop,France,Google,4236
session_4810,user_2506,Tablet,UK,Email,4237
session_4811,user_2961,Desktop,Germany,Social Media,4238
session_4812,user_1314,Desktop,Germany,Social Media,4239
session_4813,user_2319,Mobile,USA,Direct,4240
session_4814,user_1953,Desktop,Australia,Direct,4241
session_4815,user_1419,Tablet,France,Google,4242
session_4816,user_2642,Desktop,France,Social Media,4243
session_4817,user_2290,Mobile,Australia,Google,4244
session_4818,user_2379,Tablet,Canada,Direct,4245
session_4819,user_2529,Desktop,Australia,Social Media,4246
session_482,user_1819,Desktop,UK,Social Media,4247
session_4820,user_1906,Desktop,France,Direct,4248
session_4821,user_1058,Desktop,Germany,Email,4249
session_4822,user_1061,Tablet,Australia,Google,4250
session_4823,user_1733,Mobile,India,Social Media,4251
session_4824,user_2851,Mobile,France,Direct,4252
session_4825,user_1334,Mobile,UK,Direct,4253
session_4826,user_2119,Desktop,France,Google,4254
session_4827,user_2616,Mobile,Australia,Google,4255
session_4828,user_2509,Tablet,India,Email,4256
session_4829,user_2284,Mobile,Canada,Direct,4257
session_483,user_1052,Tablet,UK,Google,4258
session_4830,user_2063,Tablet,Canada,Direct,4259
session_4831,user_2955,Desktop,France,Direct,4260
session_4832,user_2938,Desktop,Canada,Direct,4261
session_4833,user_1294,Tablet,France,Email,4262
session_4834,user_1823,Tablet,India,Google,4263
session_4835,user_1839,Tablet,UK,Email,4264
session_4836,user_2627,Tablet,USA,Social Media,4265
session_4837,user_1755,Mobile,USA,Social Media,4266
session_4838,user_1777,Desktop,UK,Google,4267
session_4839,user_1917,Desktop,France,Email,4268
session_484,user_1922,Mobile,Germany,Google,4269
session_4840,user_2896,Tablet,France,Google,4270
session_4841,user_2987,Mobile,USA,Social Media,4271
session_4842,user_2304,Mobile,Australia,Email,4272
session_4843,user_2048,Mobile,Canada,Email,4273
session_4844,user_2697,Tablet,USA,Direct,4274
session_4845,user_2575,Desktop,Canada,Email,4275
session_4846,user_2440,Desktop,Germany,Social Media,4276
session_4847,user_1913,Mobile,UK,Social Media,4277
session_4848,user_2573,Mobile,India,Email,4278
session_4849,user_1014,Desktop,India,Social Media,4279
session_485,user_1933,Mobile,UK,Direct,4280
session_4850,user_1446,Desktop,Australia,Direct,4281
session_4851,user_2892,Mobile,USA,Direct,4282
session_4852,user_2385,Desktop,India,Google,4283
session_4853,user_2442,Desktop,Germany,Social Media,4284
session_4854,user_1711,Mobile,France,Google,4285
session_4855,user_1495,Mobile,India,Direct,4286
session_4856,user_1475,Mobile,France,Direct,4287
session_4857,user_2449,Mobile,Canada,Social Media,4288
session_4858,user_1245,Tablet,France,Google,4289
session_4859,user_2027,Mobile,UK,Social Media,4290
session_486,user_2817,Desktop,UK,Direct,4291
session_4860,user_2168,Mobile,Australia,Social Media,4292
session_4861,user_1237,Tablet,Australia,Email,4293
session_4862,user_1718,Tablet,Germany,Email,4294
session_4863,user_1594,Tablet,USA,Google,4295
session_4864,user_2436,Mobile,USA,Social Media,4296
session_4865,user_1460,Tablet,India,Direct,4297
session_4866,user_2899,Tablet,USA,Direct,4298
session_4867,user_1063,Tablet,France,Direct,4299
session_4868,user_1762,Tablet,UK,Social Media,4300
session_4869,user_2311,Mobile,India,Direct,4301
session_487,user_1139,Tablet,Australia,Direct,4302
session_4870,user_2911,Desktop,USA,Direct,4303
session_4871,user_2131,Mobile,Germany,Direct,4304
session_4872,user_2462,Mobile,France,Email,4305
session_4873,user_2791,Tablet,USA,Social Media,4306
session_4874,user_2825,Desktop,UK,Email,4307
session_4875,user_2922,Tablet,UK,Google,4308
session_4876,user_2041,Mobile,Canada,Social Media,4309
session_4877,user_1681,Desktop,India,Social Media,4310
session_4878,user_2579,Tablet,Australia,Social Media,4311
session_4879,user_1362,Tablet,USA,Email,4312
session_488,user_2165,Desktop,Germany,Social Media,4313
session_4880,user_2102,Tablet,USA,Direct,4314
session_4881,user_2650,Desktop,India,Google,4315
session_4882,user_1731,Mobile,Germany,Google,4316
session_4883,user_2145,Tablet,UK,Direct,4317
session_4884,user_1717,Mobile,India,Direct,4318
session_4885,user_1092,Mobile,India,Social Media,4319
session_4886,user_2739,Mobile,Germany,Direct,4320
session_4887,user_2095,Desktop,Germany,Direct,4321
session_4888,user_2242,Mobile,Australia,Social Media,4322
session_4889,user_2993,Tablet,France,Google,4323
session_489,user_2040,Tablet,USA,Direct,4324
session_4890,user_1624,Desktop,Australia,Social Media,4325
session_4891,user_1252,Tablet,France,Email,4326
session_4892,user_2917,Desktop,USA,Direct,4327
session_4893,user_1023,Tablet,UK,Email,4328
session_4894,user_1377,Mobile,France,Direct,4329
session_4895,user_2785,Tablet,India,Email,4330
session_4896,user_1030,Mobile,India,Social Media,4331
session_4897,user_1007,Desktop,Australia,Email,4332
session_4898,user_1883,Desktop,USA,Direct,4333
session_4899,user_2746,Desktop,Canada,Google,4334
session_49,user_1439,Tablet,USA,Email,4335
session_490,user_2020,Mobile,Canada,Direct,4336
session_4900,user_2517,Tablet,Germany,Social Media,4337
session_4901,user_2290,Tablet,Australia,Email,4338
session_4902,user_1835,Mobile,France,Google,4339
session_4903,user_1485,Desktop,Germany,Direct,4340
session_4904,user_2883,Mobile,Canada,Google,4341
session_4905,user_2844,Tablet,France,Social Media,4342
session_4906,user_1072,Mobile,India,Direct,4343
session_4907,user_1309,Tablet,USA,Email,4344
session_4908,user_1959,Tablet,USA,Direct,4345
session_4909,user_2008,Tablet,India,Social Media,4346
session_491,user_2812,Mobile,Canada,Email,4347
session_4910,user_1668,Mobile,USA,Social Media,4348
session_4911,user_2377,Desktop,UK,Google,4349
session_4912,user_2398,Mobile,India,Google,4350
session_4913,user_1017,Mobile,UK,Email,4351
session_4914,user_2056,Desktop,USA,Direct,4352
session_4915,user_1749,Tablet,Germany,Email,4353
session_4916,user_2873,Tablet,Australia,Email,4354
session_4917,user_1142,Desktop,India,Social Media,4355
session_4918,user_1106,Tablet,USA,Email,4356
session_4919,user_2534,Desktop,Germany,Direct,4357
session_492,user_1914,Mobile,USA,Google,4358
session_4920,user_2195,Desktop,Canada,Direct,4359
session_4921,user_2217,Tablet,France,Social Media,4360
session_4922,user_2435,Mobile,Australia,Social Media,4361
session_4923,user_1127,Tablet,Canada,Google,4362
session_4924,user_2913,Desktop,Australia,Email,4363
session_4925,user_2853,Mobile,India,Google,4364
session_4926,user_1943,Desktop,Germany,Email,4365
session_4927,user_2839,Desktop,Germany,Google,4366
session_4928,user_2222,Desktop,India,Direct,4367
session_4929,user_1868,Tablet,Canada,Email,4368
session_493,user_2697,Tablet,UK,Email,4369
session_4930,user_2963,Tablet,Germany,Email,4370
session_4931,user_1171,Mobile,Germany,Email,4371
session_4932,user_1508,Mobile,Germany,Email,4372
session_4933,user_1309,Mobile,USA,Email,4373
session_4934,user_1705,Desktop,France,Email,4374
session_4935,user_1043,Mobile,India,Direct,4375
session_4936,user_1181,Tablet,UK,Google,4376
session_4937,user_1623,Desktop,USA,Social Media,4377
session_4938,user_1580,Mobile,India,Direct,4378
session_4939,user_1571,Tablet,Germany,Direct,4379
session_494,user_2188,Desktop,Canada,Google,4380
session_4940,user_1055,Mobile,France,Direct,4381
session_4941,user_2787,Desktop,Canada,Direct,4382
session_4942,user_2265,Desktop,UK,Email,4383
session_4943,user_2240,Mobile,India,Google,4384
session_4944,user_1684,Tablet,Australia,Google,4385
session_4945,user_1878,Tablet,Germany,Email,4386
session_4946,user_2985,Desktop,USA,Google,4387
session_4947,user_2765,Desktop,Australia,Google,4388
session_4948,user_2533,Mobile,USA,Google,4389
session_4949,user_1453,Desktop,France,Email,4390
session_495,user_1555,Desktop,UK,Google,4391
session_4950,user_2239,Desktop,India,Google,4392
session_4951,user_2043,Desktop,Canada,Social Media,4393
session_4952,user_2319,Mobile,Australia,Social Media,4394
session_4953,user_1220,Desktop,Australia,Email,4395
session_4954,user_1903,Mobile,UK,Email,4396
session_4955,user_1203,Tablet,France,Social Media,4397
session_4956,user_1851,Tablet,India,Social Media,4398
session_4957,user_2703,Tablet,India,Google,4399
session_4958,user_1976,Desktop,Canada,Google,4400
session_4959,user_1638,Tablet,Australia,Social Media,4401
session_496,user_2939,Tablet,Australia,Social Media,4402
session_4960,user_2273,Desktop,France,Social Media,4403
session_4961,user_1225,Desktop,Germany,Google,4404
session_4962,user_1857,Mobile,Australia,Social Media,4405
session_4963,user_2479,Mobile,India,Direct,4406
session_4964,user_1828,Tablet,France,Direct,4407
session_4965,user_2458,Tablet,Australia,Email,4408
session_4966,user_1088,Tablet,USA,Social Media,4409
session_4967,user_1544,Desktop,Canada,Direct,4410
session_4968,user_2366,Desktop,Australia,Email,4411
session_4969,user_2984,Mobile,Australia,Google,4412
session_497,user_1646,Tablet,France,Email,4413
session_4970,user_1297,Mobile,France,Direct,4414
session_4971,user_1399,Desktop,Germany,Social Media,4415
session_4972,user_2570,Mobile,France,Social Media,4416
session_4973,user_2635,Tablet,India,Social Media,4417
session_4974,user_1084,Mobile,France,Social Media,4418
session_4975,user_1899,Tablet,USA,Direct,4419
session_4976,user_1463,Desktop,Canada,Social Media,4420
session_4977,user_1736,Mobile,Canada,Social Media,4421
session_4978,user_1225,Desktop,India,Direct,4422
session_4979,user_2308,Tablet,USA,Social Media,4423
session_498,user_2825,Tablet,Australia,Google,4424
session_4980,user_2257,Desktop,Australia,Direct,4425
session_4981,user_1175,Desktop,Canada,Email,4426
session_4982,user_1434,Desktop,France,Email,4427
session_4983,user_2068,Tablet,India,Social Media,4428
session_4984,user_2246,Desktop,USA,Email,4429
session_4985,user_2587,Desktop,India,Email,4430
session_4986,user_2317,Desktop,France,Google,4431
session_4987,user_2647,Mobile,Germany,Google,4432
session_4988,user_2026,Tablet,France,Google,4433
session_4989,user_1078,Tablet,India,Direct,4434
session_499,user_2282,Tablet,France,Google,4435
session_4990,user_2373,Tablet,Germany,Direct,4436
session_4991,user_1767,Mobile,Australia,Direct,4437
session_4992,user_1913,Mobile,India,Google,4438
session_4993,user_2750,Mobile,USA,Direct,4439
session_4994,user_2052,Mobile,USA,Google,4440
session_4995,user_1262,Mobile,India,Google,4441
session_4996,user_1354,Desktop,Germany,Email,4442
session_4997,user_2646,Desktop,Germany,Social Media,4443
session_4998,user_1040,Tablet,Germany,Google,4444
session_4999,user_1541,Mobile,Germany,Social Media,4445
session_5,user_2216,Desktop,UK,Email,4446
session_50,user_1609,Mobile,UK,Direct,4447
session_500,user_1644,Desktop,India,Email,4448
session_501,user_2327,Desktop,Australia,Google,4449
session_502,user_1692,Desktop,Germany,Social Media,4450
session_503,user_1362,Desktop,Australia,Email,4451
session_504,user_2831,Tablet,USA,Google,4452
session_505,user_2471,Tablet,Canada,Social Media,4453
session_506,user_1222,Desktop,Germany,Social Media,4454
session_507,user_2426,Desktop,UK,Direct,4455
session_508,user_1363,Mobile,Germany,Google,4456
session_509,user_1424,Tablet,Canada,Email,4457
session_51,user_2808,Desktop,France,Social Media,4458
session_510,user_2442,Desktop,Australia,Direct,4459
session_511,user_1721,Desktop,Canada,Email,4460
session_512,user_2522,Tablet,France,Direct,4461
session_513,user_1422,Mobile,Australia,Direct,4462
session_514,user_2866,Mobile,Canada,Google,4463
session_515,user_2231,Desktop,UK,Social Media,4464
session_516,user_1436,Desktop,France,Social Media,4465
session_517,user_2202,Desktop,Australia,Email,4466
session_518,user_2394,Desktop,Canada,Social Media,4467
session_519,user_1161,Desktop,Germany,Google,4468
session_52,user_1532,Tablet,Canada,Social Media,4469
session_520,user_1469,Tablet,India,Direct,4470
session_521,user_1815,Desktop,Germany,Email,4471
session_522,user_2538,Tablet,Canada,Email,4472
session_523,user_2326,Tablet,France,Social Media,4473
session_524,user_1135,Tablet,India,Email,4474
session_525,user_2958,Mobile,Canada,Email,4475
session_526,user_2235,Tablet,USA,Google,4476
session_527,user_1864,Tablet,UK,Google,4477
session_528,user_2100,Desktop,Germany,Social Media,4478
session_529,user_1480,Tablet,India,Direct,4479
session_53,user_2816,Desktop,India,Email,4480
session_530,user_2415,Mobile,Canada,Google,4481
session_531,user_1796,Desktop,USA,Google,4482
session_532,user_2026,Tablet,UK,Email,4483
session_533,user_2736,Mobile,Canada,Google,4484
session_534,user_2801,Desktop,USA,Direct,4485
session_535,user_2198,Mobile,USA,Social Media,4486
session_536,user_1651,Desktop,India,Google,4487
session_537,user_2948,Desktop,Canada,Google,4488
session_538,user_1113,Desktop,UK,Social Media,4489
session_539,user_2246,Desktop,India,Google,4490
session_54,user_1856,Desktop,India,Email,4491
session_540,user_2340,Tablet,Australia,Direct,4492
session_541,user_1661,Desktop,Germany,Google,4493
session_542,user_1561,Tablet,UK,Social Media,4494
session_543,user_1672,Tablet,India,Social Media,4495
session_544,user_1353,Tablet,France,Direct,4496
session_545,user_1573,Mobile,Australia,Google,4497
session_546,user_1859,Mobile,Germany,Email,4498
session_547,user_2786,Tablet,Australia,Direct,4499
session_548,user_2581,Mobile,Canada,Social Media,4500
session_549,user_1733,Desktop,Canada,Direct,4501
session_55,user_2771,Tablet,UK,Google,4502
session_550,user_1960,Tablet,India,Social Media,4503
session_551,user_1364,Tablet,France,Email,4504
session_552,user_2374,Tablet,Canada,Google,4505
session_553,user_2324,Tablet,Canada,Direct,4506
session_554,user_2220,Desktop,UK,Google,4507
session_555,user_2298,Tablet,UK,Direct,4508
session_556,user_2821,Mobile,USA,Social Media,4509
session_557,user_1558,Mobile,Australia,Email,4510
session_558,user_1682,Mobile,France,Social Media,4511
session_559,user_1708,Mobile,UK,Social Media,4512
session_56,user_1425,Tablet,USA,Direct,4513
